,seriesValue,seriesID,seriesName,topicID,jurisdictionName,industryCode,industryName,occupationCode,occupationName,agencyID,agencyName,periodCode,startDate,endDate,sourceCitation,sourceName,sourceOrganization,sourceUrl,documentationUrl,footNote
11,149495.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,219,Environmental Protection Agency,2004,2004-01-01,2004-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
12,92.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,222,Utah Reclamation Mitigation and Conservation Commission,2004,2004-01-01,2004-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
13,472.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,232,Water Resources Council,2004,2004-01-01,2004-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
14,488.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,72,Susquehanna River Basin Commission,2012,2012-01-01,2012-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
15,287.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,87,Marine Mammal Commission,2012,2012-01-01,2012-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
16,559.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,91,Delaware River Basin Commission,2012,2012-01-01,2012-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
17,88.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,201,Morris K. Udall Scholarship and Excellence In National Environmental Policy Foundation,2012,2012-01-01,2012-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
18,185888.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,219,Environmental Protection Agency,2012,2012-01-01,2012-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
19,92.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,222,Utah Reclamation Mitigation and Conservation Commission,2012,2012-01-01,2012-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
20,472.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,232,Water Resources Council,2012,2012-01-01,2012-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
21,362.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,72,Susquehanna River Basin Commission,2003,2003-01-01,2003-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
22,287.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,87,Marine Mammal Commission,2003,2003-01-01,2003-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
23,556.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,91,Delaware River Basin Commission,2003,2003-01-01,2003-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
24,88.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,201,Morris K. Udall Scholarship and Excellence In National Environmental Policy Foundation,2003,2003-01-01,2003-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
25,151619.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,219,Environmental Protection Agency,2003,2003-01-01,2003-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
26,92.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,222,Utah Reclamation Mitigation and Conservation Commission,2003,2003-01-01,2003-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
27,467.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,232,Water Resources Council,2003,2003-01-01,2003-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
28,452.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,72,Susquehanna River Basin Commission,2010,2010-01-01,2010-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
29,287.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,87,Marine Mammal Commission,2010,2010-01-01,2010-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
30,559.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,91,Delaware River Basin Commission,2010,2010-01-01,2010-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
31,88.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,201,Morris K. Udall Scholarship and Excellence In National Environmental Policy Foundation,2010,2010-01-01,2010-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
32,175097.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,219,Environmental Protection Agency,2010,2010-01-01,2010-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
33,92.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,222,Utah Reclamation Mitigation and Conservation Commission,2010,2010-01-01,2010-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
34,472.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,232,Water Resources Council,2010,2010-01-01,2010-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
35,419.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,72,Susquehanna River Basin Commission,2007,2007-01-01,2007-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
36,287.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,87,Marine Mammal Commission,2007,2007-01-01,2007-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
37,559.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,91,Delaware River Basin Commission,2007,2007-01-01,2007-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
38,88.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,201,Morris K. Udall Scholarship and Excellence In National Environmental Policy Foundation,2007,2007-01-01,2007-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
39,163643.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,219,Environmental Protection Agency,2007,2007-01-01,2007-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
40,92.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,222,Utah Reclamation Mitigation and Conservation Commission,2007,2007-01-01,2007-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
41,472.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,232,Water Resources Council,2007,2007-01-01,2007-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
42,362.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,72,Susquehanna River Basin Commission,2001,2001-01-01,2001-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
43,287.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,87,Marine Mammal Commission,2001,2001-01-01,2001-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
44,550.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,91,Delaware River Basin Commission,2001,2001-01-01,2001-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
45,136370.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,219,Environmental Protection Agency,2001,2001-01-01,2001-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
46,92.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,222,Utah Reclamation Mitigation and Conservation Commission,2001,2001-01-01,2001-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
47,467.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,232,Water Resources Council,2001,2001-01-01,2001-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
48,476.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,72,Susquehanna River Basin Commission,2019,2019-01-01,2019-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
49,288.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,87,Marine Mammal Commission,2019,2019-01-01,2019-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
50,620.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,91,Delaware River Basin Commission,2019,2019-01-01,2019-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
51,189.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,132,Gulf Coast Ecosystem Restoration Council,2019,2019-01-01,2019-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
52,95.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,201,Morris K. Udall Scholarship and Excellence In National Environmental Policy Foundation,2019,2019-01-01,2019-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
53,203117.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,219,Environmental Protection Agency,2019,2019-01-01,2019-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
54,92.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,222,Utah Reclamation Mitigation and Conservation Commission,2019,2019-01-01,2019-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
55,486.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,232,Water Resources Council,2019,2019-01-01,2019-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
56,415.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,72,Susquehanna River Basin Commission,2008,2008-01-01,2008-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
57,287.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,87,Marine Mammal Commission,2008,2008-01-01,2008-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
58,559.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,91,Delaware River Basin Commission,2008,2008-01-01,2008-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
59,88.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,201,Morris K. Udall Scholarship and Excellence In National Environmental Policy Foundation,2008,2008-01-01,2008-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
60,166923.0,16,Restrictions 2.0 by agency,1,United States,0,No applicable code,0,Not applicable.,219,Environmental Protection Agency,2008,2008-01-01,2008-12-31,"Patrick McLaughlin, Jonathan Nelson, Thurston Powers, Walter Stover, and Stephen Strosko, RegData US 4.0 Annual (dataset), QuantGov, Mercatus Center at George Mason University, Arlington, VA, 2021",RegData US 4.0 Annual (dataset),Mercatus Center at George Mason University,https://www.quantgov.org/download-data,,
